marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	12976235	R2ZYH2J9LFZFHI	B013F4IZLS	99150780	Plus4u Women's Super cute Uneven angled hem Drapey Hem Plus size Dresses	Apparel	5	1	1	N	Y	It's awesome	This dress is awesome! I am a big size so I never buy online but this dress is perfect. I am really happy and it's flattering in the right places. I will buy more dress here!!	2015-08-15
US	12976235	RMDLLJCW5SEHY	B013F4IMZC	143687639	Plus4u Women's Sexy Vneck Twist asymmetrical Drapped Plus size Midi dress	Apparel	5	1	1	N	Y	Great value and purchase	I was pleasantly surprised to find the quality and sizing of the dress I ordered from Amazon. The fit was exactly right and the quality of material and product was exceptional. I recommend this product to anyone looking for comfortable dress for office or vacation.	2015-08-15
US	30057578	R1A62P0ZX7P031	B013F4GPD8	372208672	Plus4u Women's Casual Solid Soft Stretch Sleeveless Tank Top Plus Size	Apparel	4	1	1	N	Y	Soft & comforable	Nice shirt for the price. Works great for the gym and even though it's not dry-fit I was very happy with this shirt.	2015-08-31
US	17251906	R3RFD5WOG6EDSL	B013F49FQ2	197183906	Capelli Women's Penguin Ballet Slippers	Apparel	5	2	2	N	Y	So adorable!	These are the cutest slippers and are going to make a great gift.	2015-08-17
US	11226096	R2IOV1UYE6QMOL	B013F3WXX0	237062484	Sentimental NY Womens Cocktail Party Mini Dress Pleated One Shoulder Multicolor	Apparel	5	2	2	N	N	Great dress	Very pretty dress , it is unique in style and colors. Thanks sentimental Ny	2015-08-18
US	44617615	R2QWAZZIIXIZD7	B013F3WXX0	237062484	Sentimental NY Womens Cocktail Party Mini Dress Pleated One Shoulder Multicolor	Apparel	5	2	2	N	N	This dress fits very nice on the body	This dress fits very nice on the body, not too short (im 5'5')...the lining is made from the same Fabric on the outside which is nice. overall sexy dress!	2015-08-18
US	46106694	R1H7X7YLHME7CN	B013F2VCS8	732933000	Fruit of the Loom - Mens Fleece Bathrobe	Apparel	3	1	4	N	Y	Three Stars	Just fine.	2015-08-28
US	22874046	R39JCCHDV1K270	B013F2FQR6	730667723	GIODANI Women Criss Cross Back Strap Padded Soft Seamless Bra	Apparel	5	0	0	N	Y	AWESOME	This is soooooo soft and comfy! And really cute too! I got a grey padded and I want to buy all the colors! Fit perfectly (I usually get a medium/large in braletts or sports bras so the L/XL fits great	2015-08-24
US	37420823	RXSQWXZFPGRMO	B013F298DE	45246671	Modern Kiwi Solid Long Knit Asymmetric Wrap Poncho Topper	Apparel	5	0	0	N	Y	Love it!	I love it...plan to order additional colors. Ordered the red to see what the fit would look like and feel the texture. Was just testing the water. Can't wait to wear it this fall. Great buy!	2015-08-19
US	28471749	R1SW4X5VDVR61S	B013F298DE	45246671	Modern Kiwi Solid Long Knit Asymmetric Wrap Poncho Topper	Apparel	4	0	0	N	Y	Cute Cover Up	I bought the wine color and it is a great cover up, you can wear it several ways by turning it and it is light weight but adds a bit of warmth. It is not cashmere blend soft but it is soft and it is a bit heathered in the finishing. You will want to wear a top underneath it.	2015-08-28
US	11412316	R2YFULXTRM0L07	B013F2867I	437331634	Modern Kiwi Solid Essential Long Cascading Cardigan	Apparel	5	0	0	N	N	adorable!	Fits true to size, lightweight, adorable!	2015-08-31
US	119952	RMAK96IP2F73X	B013F0MGSA	764636067	MENDENG Womens High Waist A-Line Cowboy Skater Skirt Washed Denim Pencil Skirts	Apparel	4	0	0	N	Y	This skirt is super cute, I like it	This skirt is super cute, I like it. But it feels a little wet, and smells like chlorine. And they never cut out the button holes😂😂 oh and it does run a little small but, I love it for the summer. It also came a little early by like a week✊	2015-08-28
US	10968894	R334709CCEUO7M	B013EZA4NA	332928655	Womens Star Wars Burnout Baseball Tee	Apparel	5	1	1	N	N	Five Stars	My daughter loves it!	2015-08-31
US	14612773	RCT678C6YPS2B	B013EZ9S6O	332928655	Womens Star Wars Burnout Baseball Tee	Apparel	4	1	1	N	N	Very soft and comfortable.	Very thin/see through shirt, but i was expecting that - you would have to wear a shirt underneath. Very soft and comfortable.	2015-08-27
US	28179623	RHEUF35UC127E	B013EZ9NFU	332928655	Womens Star Wars Burnout Baseball Tee	Apparel	1	3	4	N	N	Do not buy this shirt	The shirt is basically see through.  I think they actually had a contest to see how little thread they could use and actually still call it a shirt.  I am very disappointed and I advise you not to purchase this shift.  The sizing is also small.	2015-08-27
US	10330706	R3NTZHPAOVCXQS	B013EY8XVG	734263394	Bewild Brand® - Making America Great Again - Red Solid Hat	Apparel	5	1	1	N	Y	Five Stars	I like cap go trump 2016	2015-08-21
US	11444110	R1ZQ8LTJ4NJJC6	B013EY8XVG	734263394	Bewild Brand® - Making America Great Again - Red Solid Hat	Apparel	5	1	1	N	Y	Five Stars	Awesome Hat. Exceeded expectations.<br />For fun or as a serious trum supporter.	2015-08-31
US	19823119	R2KJTMWO4IENUJ	B013EY8XVG	734263394	Bewild Brand® - Making America Great Again - Red Solid Hat	Apparel	5	0	0	N	Y	Proud to wear my TRUMP hat!	Proud to wear it altho disapointed I haven't seen any others on my visits around town.<br />Looks great with my &#34;BUCS&#34; shirt too.<br />Trump is our guy.	2015-08-29
US	117316	R2Y2NL17OFD4E2	B013EY6CJQ	677816052	I Love This Girl & Guy - Matching Couple Shirts - His and Her T-Shirts - Tees	Apparel	5	1	1	N	Y	..<3	I love them..!! They fit as expected..!!	2015-08-20
US	42133407	R32NXRJM1W3ISC	B013EXTXHK	116101653	Bewild Brand® - Making America Great Again Black Hat - 2016 Presidential Campaign Hat	Apparel	5	0	0	N	Y	Five Stars	Looks great!	2015-08-26
US	761692	R3VHQ0689PTT3P	B013EX5IWY	176024406	A+D® Womens Short Sleeve Knit Tunic With Seam Detail	Apparel	4	1	1	N	N	The material is very nice, i was impressed	The color is very true to  the picture. I am 5'9, so i purchased the large  in grey and ,for me,it is on the verge of being almost to short. Nothing can be seen by regular movement but if you are to lean forward be cautious! The material is very nice, i was impressed.<br />the fit on the arms was very nice as well and they were not too tight. All in all i do enjoy this dress and do plan on wearing it! The only con would be the length, i just wish it was a half inch longer, but i am rather tall so that could be it too!	2015-08-23
US	16475984	RBUOCL9CHMBID	B013EX56E4	369672843	AW Fashion's Whiskey Tango Foxtrot - Military WTF Humor Premium Men's T-Shirt (Medium, Sports Grey)	Apparel	5	2	2	N	N	This an awesome t-shirt that I really like	This  an awesome t-shirt that I really like. It is the exact size that I ordered and it is a nice shirt. It fits just like it should and I love the saying on the shirt. I am from a military family and this is humor that we love and my family laughed so hard when they seen it and they all wanted one as well. The shirt washes well and doesn't shrink either. I received this product to share my honest thoughts and opinions about it.	2015-08-25
US	52421204	R19G32XTGQGSXC	B013EX4ROY	951107511	AW Fashion's Whiskey Tango Foxtrot-Military WTF Humor Premium Men's T-Shirt (White)	Apparel	5	2	2	N	N	Wednesday, Thursday, Friday	If you don't want to wear a shirt with the expansion of WTF on it, this is the next best thing. It will certainly turn heads. It is a great way to meet strangers as somebody will certainly say something to you about the shirt. Is that a bad thing? Just tell them you got it from Amazon. With an eight year old, it was interesting explaining the shirt to him since there is nothing explicitly on the shirt. I suspect he thinks I didn't tell him everything.<br /><br />I like the multiple colors available for the shirt, though I only got one, the white one. I'm also fond of the fact that the shirt is 100% cotton. The shirt is very comfortable and so far has done well with the dryer, not affecting the printing at all. Collar not too tight with plenty of room to breathe.<br /><br />Might have to pick up some of these for Christmas.<br /><br />Received product at a promotional price with promise of an honest, unbiased review.	2015-08-24
US	149911	RK712SL4Z7IE0	B013EX4DHK	458699408	A+D Womens Loose Flowy Tank Tunic Dress (S-3X)	Apparel	5	0	0	N	Y	love	beautiful color and material, 5'3 & 110 lbs and a medium fit perfect	2015-08-20
US	37912421	RRXKPMX6YKJAS	B013EX4DHK	458699408	A+D Womens Loose Flowy Tank Tunic Dress (S-3X)	Apparel	4	0	0	N	Y	Just a little too short but I love it!	Very cute dress! Just a little too short but I love it!	2015-08-19
US	45449221	RSDZ86IQV0LOX	B013EX4B86	395016893	AW Fashion's Gandalf Science Is Magic - GANDALF'S MAGICAL SCIENCE Premium Men's T-Shirt	Apparel	5	2	2	N	N	Interesting shirt	Looking for a shirt that fully expresses how you feel?  Having a hard day or dealing with people that you want to scream, well this is the shirt for you.<br /><br />Anyone who is familiar with some military wording will get a really good laugh out of this shirt.<br /><br />I love the color I picked, bright red, love the color and this shirt can say the words that you might not want to say at the moment, but you may be thinking it.<br /><br />I received this item at a discounted cost in exchange for my honest opinion	2015-08-29
US	21954496	R2AJ2GZ1XVDMEK	B013EX3XD0	280097808	AW Fashion's Rand Paul 2016 Presidential Campaign Logo Men's T-Shirt	Apparel	5	0	0	N	N	This shirt is good quality, it is fairly thick material and the ...	This shirt is good quality, it is fairly thick material and the Rand logo is printed on the front of the shirt. When I received the shirt the logo was crisp and bright, after the first wash I noticed a little bit of fading but it was minor and what I would expect, the shirt size stayed true and it did not shrink. I ordered the large and it is the perfect size. Overall quality is good and I would recommend this if you are in the market for a Rand Paul shirt.<br /><br />Disclosure of Material Connection: I received one or more of the products or services mentioned above at a discount or for free in the hope that I would write a review about it. I am disclosing this in accordance with the Federal Trade Commission's 16 CFR, Part 255: &#34;Guides Concerning the Use of Endorsements and Testimonials in Advertising.&#34;	2015-08-28
US	34757787	R3U8HJPE6905TU	B013EX3XD0	280097808	AW Fashion's Rand Paul 2016 Presidential Campaign Logo Men's T-Shirt	Apparel	5	0	0	N	N	Love this shirt!	I love this shirt! The fit is as expected. The graphics on the shirt are bright and bold. They seem to be well-adhered to the shirt, so I don't foresee any issues with peeling. The shirt is a little on the thin side, but this is how I prefer my t-shirts, so I see that as a plus. I will definitely be wearing this a lot! This product was provided complimentary by the seller in exchange for my honest review.	2015-08-22
US	42664715	R2PN1J04LGSZXD	B013EX3N7Q	808603646	AW Fashion's SUP Funny UPS Parody Premium Men's T-Shirt (XX-Large, Brown)	Apparel	5	0	0	N	N	Perfect Quality	This shirt is well made. I hate buying clothes online. You never know if you are getting factory rejects. The quality of the seems and the alignment of the pattern is always something that worries me about shopping for clothes online. This T-Shirt was received with no quality issues. Each seem was nicely sewn. The logo is center. The paint looks is described. It was true to size and didn't shrink when it was washed. I'm very pleased with the quality of this T-Shirt.<br /><br />PROS:<br />Soft material<br />Well painted<br />Fits as expected<br />Preshrunk<br /><br />CONS:<br />Non experienced<br /><br />Ratings (Out of five stars):<br />Cotton softness: *5*<br />Size Accuracy: *5*<br />Paint Quality: *5*<br />Comfort: *5*<br />Value: *5*<br /><br />Overall rating: 25 out of 25 stars / 5 Star Average<br /><br />I hope you enjoyed this review. If you have any questions about my experience please leave me a comment. I will be happy to follow up on my experience with this product.<br /><br />I received this product complimentary from AW Fashions for quality testing purposes; all opinions expressed are my own.	2015-08-23
US	16911099	R2083DXDMZ3BLD	B013EX3JPW	688020455	AW Fashion's SUP Funny UPS Parody Men's T-Shirt (Brown, X-Large)	Apparel	5	0	0	N	N	High Quality and Funny Shirt!	I'm super pleased!  The shirt fits exactly as expected, I got a brown XL.  The T-shirt is Gildan brand, I am always pleased with their superior quality.  The shirt is a thick cotton--durable and long lasting feeling and the logo is screened on.  I turn shirts inside out to wash them, so I'd recommend that with this one too!  Overall, it's great, I suspect it to last a long time and get a lot of laughs!  My husband is dyslexic, so this shirt is right up his alley!<br /><br />**I received this shirt at a reduced price in exchange for my honest opinion**	2015-08-19
US	24458945	R1TD2M92SGBAQE	B013EX38M6	949397001	AW Fashion's SUP Funny UPS Parody Premium Men's T-Shirt (Maroon)	Apparel	5	0	0	N	N	LOVE it!!!!	I got this shift for my husband. I showed him the picture when i was ordering and he said he would wear it. I was able to get this in exchange for my honest review. Once this came in the mail my husband wore it that day. It fit well. It is made with 100% pre-shrunk cotton The color of yellow really pops on that brown. The screen print and t-shirt held up great in washer and dryer.I have  washed it several times so far and it still looks new.  This is made of a nice quality material. He wore it to the store and a few people told him they liked his shift. I think we will see what other shifts this company offers.	2015-08-23
US	19267463	RZC6709DVTLW0	B013EX1I8M	393668818	AW Fashion's Scott Walker 2016 Presidential Campaign Logo Men's T-Shirt	Apparel	5	1	1	N	N	Show your support, get out and VOTE! #Walker2016	[[VIDEOID:18e1633fb034b12fe8e76bc268ea3172]] I am so pumped for the [[ASIN:B013EX3XD0 2016 presidential campaign]]! Aren't you? The drama is on a whole new level! I have my favorites, and I am sure you do too, but I'm kinda curious about this [[ASIN:B013EX1I8M Walker]] guy.<br /><br />Scott Kevin Walker is the 45th Governor of Wisconsin He's obviously doing a good job because he's been doing it since 2011. The reason we are gonna talk about him today though is because he is a candidate for the [[ASIN:B00WYA8FVU Republican Party]]'s nomination to the 2016 presidential election.<br /><br />I received some Walker swag this week so I'll try to be nice going forward. It didn't come from the Walker camp, but from a veteran owned company AW Fashions. They hooked me up in return for telling everyone what I honestly thought of their products. I honestly think they make the most [[ASIN:B011802SS2 comfortable T-shirts]] on earth!<br /><br />Wisconsin governor and [[ASIN:B00I8GG566 vanilla pudding]] made flesh Scott Walker is going through a bit of a slump in his campaign for the White House. After a debate performance that had all the pop and energy of a funeral, Walker's poll numbers took a dive, both nationally and in Iowa. Then he alienated fiscal conservatives and [[ASIN:B011802SS2 Tea Party]] types by signing off on a new taxpayer-funded stadium for the Milwaukee Bucks. Walker needs something new and exciting to drag him out of this rut, so this week he's going to try to recapture the affections of his party by taking direct aim at the one thing conservatives and Republicans hate most: [[ASIN:0893348627 Obamacare]].<br /><br />While Mr. Walker will not be receiving a vote from me, this high quality comfortable shirt that AW Fashions sent me sure will!<br /><br />These tee shirts would be wonderful for a Tea Party rally, Republican GOP Presidential debate, a [[ASIN:B00WRBQODC Glenn Beck]] event, or just to show your support around town! The shirts are lite weight, super soft, and thin. The shirt is made of sweat wicking material making it perfect for crossfit, hiking, running, the gym, cycling, surfing, and beach! They are the optimal athletic apparel for both men and women.<br /><br />Support America and [[ASIN:B00A45G6EA Don't Tread on Me]] with Constitution Conservative Patriotic shirts!<br /><br />Get a T-Shirt to Support YOUR Favorite Republican GOP President Candidate Today!<br /><br />*Video Notes*<br /><br />The shirt the child (Gauge) is wearing in the picture/video is a XXL and not originally meant for him to wear. It does not represent AW Fashions ability to fit. The Music I used was [[ASIN:B00X5MVZ6I Watch Me Whip/Nae Nae by Silento]]. No Copyright Infringement intended. I do not own this music. Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for \\"fair use\\" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.\\"ft, and thin. The shirt is made of sweat wicking material making it perfect for crossfit, hiking, running, the gym, cycling, surfing, and beach! They are the optimal athletic apparel for both men and women.<br /><br />Support America and [[ASIN:B00A45G6EA Don't Tread on Me]] with Constitution Conservative Patriotic shirts!<br /><br />Get a T-Shirt to Support YOUR Favorite Republican GOP President Candidate Today!<br /><br />*Video Notes*<br /><br />The shirt the child (Gauge) is wearing in the picture/video is a XXL and not originally meant for him to wear. It does not represent AW Fashions ability to fit. The Music I used was [[ASIN:B00X5MVZ6I Watch Me Whip/Nae Nae by Silento]]. No Copyright Infringement intended. I do not own this music. Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for \\"fair use\\" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.\\"	2015-08-16
US	10903891	RRLQA0GFCW97S	B013EX1I8M	393668818	AW Fashion's Scott Walker 2016 Presidential Campaign Logo Men's T-Shirt	Apparel	5	0	0	N	N	Great Shirt	I am a Tomoson member and I love it. In exchange for a free, fair, and unbiased review I am sent products AT NO COST TO ME and asked to review them. I check the website everyday and was thrilled with I seen presidential shirts and I applied. I was sent the Scott Walker and am so thrilled. He is my #1 choice for the GOP and I will rock that t-shirt all the time. The image was a little off centered but that doesn’t bother me much. American is in desperate need of change and I am hoping Scott Walker or Macro Rubio is the man to make that change.	2015-08-18
US	33763414	R2UD7T2HVF3WC8	B013EX0TBY	436428025	AW Fashion's Rick Santorum 2016 Presidential Campaign Logo Men's T-Shirt (Sports Grey, X-Large)	Apparel	5	1	1	N	N	The graphic is nice and vibrant	Very well made and washes well. The graphic is nice and vibrant.  A great way to show your political support! I received this item at a discount in exchange for my honest review.	2015-08-18
US	16203512	R2EC8QT2Z2VHYX	B013EX0NP6	879463018	AW Fashion's Rick Santorum 2016 Presidential Campaign Logo Men's T-Shirt (Sports Grey, Medium)	Apparel	5	0	0	N	N	Great quality t-shirt!!	I placed an order for a medium shirt and the fit was perfect! I prefer not to order clothing on amazon, but I’m glad I got this shirt, because now it’s opened that possibility. Perfect fit, and quick shipping. The material is indeed 100% cotton and it is a very comfortable. I received this at a discount for my honest review.<br /><br />I will keep updating this review as I wash the shirt.<br /><br />-------UPDATE-------<br /><br />It has now been a few weeks since I have been using and washing this shirt. It's probably gone through 20 wash cycles by now. It has shrunk just a tiny bit, and the colors have faded a bit. But that is expected of nearly every shirt which you use for that long.	2015-08-18
US	19267463	R3DQRX7P6UIHIB	B013EX0FFY	187640203	AW Fashion's Hillary Clinton 2016 Presidential Campaign Men's T-Shirt	Apparel	5	1	1	N	N	This T-Shirt can even withstand a Hillary Clinton Logo! #HillaryCampaign	[[VIDEOID:440e1327a5981449ebe03661f07461eb]] Show Your Support, Get Out and VOTE!<br />VOTE in the Most [[ASIN:B0117YDEUU Comfortable T-shirt]] on Earth!<br /><br />- Fits as Described<br />- Soft & Snuggly<br />- Bright & Vibrant Print<br />- Fade Resistant<br />- Shirt Keeps It's Shape Over Time<br />- I Would Feel PROUD to Give AW Fashion Products as Gifts<br /><br />The presumptive Democratic [[ASIN:B011802SS2 presidential frontrunner]] unveiled as her campaign logo a blue `H' and a rightward-facing red arrow. It's blanketed all over her website and sits at the top of her new Facebook page. On her revamped Twitter handle, the `H' has even taken the place of the iconic picture of Clinton wearing dark shades and reading her [[ASIN:B00TTM03RU Blackberry]]. Show your support by getting your Hillary Clinton 2016 Presidential Campaign Men's T-Shirt printed on a premium fitted 100% preshrunk cotton t-shirt available in variety of colors and sizes.<br /><br />Show Your Support, [[ASIN:B00FWJWK3O Get Out and VOTE]]!<br />VOTE in the Most Comfortable T-shirt on Earth!<br /><br />[read more at dj6ual.com]<br /><br />***VIDEO***<br />The video is meant to be humorous, and is NOT meant to be offensive in any way. Please DO NOT WATCH if you do not have a [[ASIN:B00PZ76HD2 sense of humor]], or if you are so obsessed with the Clinton's that you can't handle it when people don't support her. THANK YOU, to everyone out there who supports [[ASIN:B004QP064U comedy]]!<br /><br />*No Copyright Infringement intended. I do not all of the content in this video.<br /><br />\\"Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for \\"fair use\\" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.\\"	2015-08-28
US	47012514	R1JXKH7WQNGBR5	B013EVXJRW	758448619	Zonars Women's Colorful High Waist Fitness Yoga Sport Pants	Apparel	4	0	0	N	Y	Beautiful designs and comfortable pants!	The material is very soft and smooth and super stretchy.  It was very comfortable to wear.  I usually wear a size 10-12 and I ordered the large size and it was perfect. The only main issue was, the seat was a bit small and it does not hold the bottoms firm like typical yoga pants.  I had to wear a control underwear.  But the designs are so pretty and I ordered various colors, especially since it was around $10 each when I ordered them.	2015-08-04
US	52039631	R3SC77MQ7BJIC9	B013EVWJ7I	758448619	Womens Tartan Active Workout Capri Leggings Fitted Stretch Tights	Apparel	5	0	0	N	Y	Five Stars	Fits perfect. Love them.	2015-08-25
US	19278615	RHTTA1KGGEA3M	B013EV4PRA	974221351	Zonars Women's Cross Harness Dress	Apparel	4	0	0	N	Y	Inner slip is short, but otherwise a fun dress	I really like the dress - it's comfy and fits well - my issue is the inner slip/lining - it's shorter than the outer layer.. I am 5'2 and got the M, and it's wearable, just used to something little longer..<br />I will probably take it to a tailor to add an extra 2-3&#34; on the inner slip - other that that, it's cute!	2015-08-21
US	113513	R2P5ZGGGDOFCV0	B013EUTDUU	777606997	Wild Habitat Aliens Sublimation Tube Socks	Apparel	4	0	0	N	Y	Four Stars	Cool	2015-08-27
US	12501505	R384FVGJQN3VHU	B013ESWESU	135196246	Print Tunic Top Womens Batwing Loose Blouse	Apparel	5	0	0	N	Y	I normally where XL so it's not as long on me as it is on the model but it's still roomy and comfortable and quite pretty	LOL, I'm actually wearing it right now.  I normally where XL so it's not as long on me as it is on the model but it's still roomy and comfortable and quite pretty.  I am VERY happy with this purchase!	2015-08-28
US	47810066	R2P93449M76P23	B013EHVDEM	223899643	Shefetch Women's Sexy Pleated Long Sleeve Open Rachis Slim Fit Blouse Black S	Apparel	5	0	0	N	Y	Five Stars	Love love love it!!it fits perfectly. Fast shipping as well. 5 star indeed!	2015-08-26
US	109408	R9XKBLQ0AN6H3	B013EHP0UK	535799224	Lovewhitewolf Women's Neoprene Triangle Top Bikini Set	Apparel	5	0	0	N	Y	Perfect!	Perfect! The top is a little small but it works and it's perfect!	2015-08-31
US	109403	R1532LRKGR8NCB	B013EHP0UK	535799224	Lovewhitewolf Women's Neoprene Triangle Top Bikini Set	Apparel	5	0	0	N	Y	I love this swim suit	I love this swim suit! It is true to size and shipped really fast. Fits good, but I had to get medium bottoms when the smalls would've fit better. But other than that it's perfect!	2015-08-31
US	20279052	RYHO1DPPTGOT4	B013EERCE0	945466117	Freshism Men's Classic T-shirt	Apparel	1	0	0	N	Y	Don't waste your money. One wash and it is faded.	I bought this t shirt and another DJ shirt for my husband. They arrived on time and it fit as expected. I washed them in the same exact cycle in cold water along with all his other t shirts. The shirt came out damaged. The fabric on the shirt was fine. The printed design is already damaged. It is wearing off in small balls and is faded. All his remaining t shirts and clothes in the wash came out fine with no damage. I would not recommend this t shirt to anyone.	2015-08-23
US	13820696	R13YNEBYCL4C1P	B013E74UR4	220757079	LUOUSE Classy Vintage Audrey Hepburn Style 1950's Rockabilly Swing Evening Dress	Apparel	3	0	6	N	Y	This dress is made for a very short wasted person!	This dress is made for a very short wasted person!! unfortunately I am long wasted. There is Plenty of room for average sized hips but your bust line needs to be very high!! for the outfit to fit properly.good luck!!!	2015-08-18
US	15412855	RF3RFS9AJBVOI	B013E3N05Q	223752249	WunoD Men's Mobile Suit Gundam T-shirt	Apparel	1	0	0	N	N	Stolen Artwork	While I'm flattered that there is a shirt with my artwork on it,  I really don't appreciate it being stolen.  Maybe if you had asked permission, I could have provided the original size for the picture so that it wouldn't be so low texture.  I also noticed you removed my signature.  Not cool man.  Not cool.	2015-08-27
US	42029269	R3J3Z2YW1CD70I	B013E2XIXG	319188384	Komene Women's High Collar Long Trench Coat with Vest Wear Separately	Apparel	2	2	7	N	Y	The coat was nothing like the picture	The coat was nothing like the picture. I was really shock at the way it looked and it was way to small . Maybe it was the material it was awful.	2015-08-26
US	34474855	RAIPHVS5XDVJW	B013E0MSA2	748372167	KaKing Women Fit Casual Floral Vintage Flower Print Slim Button Blazer Coat Jacket	Apparel	3	0	0	N	Y	Very cute but smelled weird	This blazer arrived in exactly 6 days from my order date.  It's a very cute blazer but I ended up putting it in the wash after trying it on because it had a very weird stitch to it.  Other than that, it fits nicely. I normally wear a Medium and ordered this in a Large.  Definitely size up with this fit!	2015-08-27
US	1675528	R1NI8X18GM242W	B013DZC7M2	684246176	Zkess Women's Sleeveless / Long Sleeve Lace Party Bodycon Dress	Apparel	5	2	2	N	Y	Five Stars	I love this dress.it brings out all my shape	2015-08-29
US	46152276	R1NS46OMW3586S	B013DZBWCI	286265732	Zkess Women's Long Sleeve Lace Face Bodycon Club Dress	Apparel	5	8	9	N	Y	Five Stars		2015-08-26
US	8015073	RDL4LFNCNOAVN	B013DZ0NEG	327379361	Heng Song-Women's Vintage Floral Tassel Chiffon Casual Top Kimono Cardigan	Apparel	5	2	2	N	Y	Great addition	This is adorable. Yes it's a bit larger, but it's a kimono so it's no big deal. It's sheer and it's made well enough. At this price it's absolutely perfect! I'm pregnant and needed a cute cover up type of garment that will last throughout my pregnancy and beyond! I definitely recommend this kimono. I ordered a medium and I'm 5' tall. I weigh 127 at 14 weeks pregnant.	2015-08-04
US	830855	R29J0JRMLTEGR6	B013DVJ8ZA	744751243	Kathlena 50s Elegant Inspired Retro Vintage One Piece Pin Up Monokinis Swimsuit(FBA)	Apparel	5	0	2	N	N	Five Stars & a Must Have!	I love it!!! One of the best one piece I found on Amazon.com. Size fit perfectly, not like others who reviewed this suit either too large or too small, if you don't have confidence wear this gorgeous piece, I suggest you go with some other simpler swimsuit. Its just funny sometime by looking at those controversial reviews by others.	2015-08-31
US	9905984	R22KNZ6FJ8W6OK	B013DUKV7K	963308375	Women's Lace Babydoll Lingerie Sets Sleepwear Dress with G-string	Apparel	4	0	0	N	Y	but it is perfect and I can't wait to show my fiancee	Material is just as you would expect for a lingerie slip that is 12$. I bought a medium because a small wasn't available and I was extremely hesitant because of all the reviews. The medium actually fit perfectly. I'm a very petite woman and haven't been able to find anything, 5'1 34A 112lbs., but it is perfect and I can't wait to show my fiancee!	2015-08-25
US	47799737	R1EQUBGK1A7Z00	B013DTX6C8	844340049	Winter & Autumn Thick Women Warm Pants Plus Size Cotton Wool Spinning Trousers	Apparel	1	2	2	N	N	One Star	The picture is insulting.	2015-08-10
US	15456131	RA94ZV20D29VX	B013DTBCLK	180187553	YEESAM Hijab Detachable Muslim Swimwear for Women Full Cover - Padded	Apparel	5	4	5	N	Y	I just received it and am absolutely in love with the product	I'm 5'2' 110lbs. This fits PERFECTLY. I just received it and am absolutely in love with the product. The headpiece is a bit too loose on the sides, but everything else is excellent.	2015-08-26
US	8814515	R3SI0OG0E3JPGK	B013DSURAI	418537201	FeelinGirl Latex Waist Trainer Vest Underbust Waist Cincher	Apparel	5	2	3	N	N	This underbust corset/ waist trainer fits perfect on my	This underbust corset/ waist trainer fits perfect on my. I am 5'3&#34; and 106 lbs and I got a medium. It fits great and gives me an hour glass shape I want. This is a great waist training corset. I like the style and how it fit on my body. The outside is a latex material and the inside is covered in a soft fabric that is comfortable against the skin. This corset makes waist training a comfortable experience and it also improves my posture.  It is also thin enough to wear under clothing without being seen as you can see in the picture below. These are absolutely my very own honest opinions after having received and tried this product for free in exchange for an unbiased and honest review.	2015-08-21
US	36667181	R2WLGLQ3YXWLTK	B013DSGO0K	444799014	MUXXN Women's Vintage Floral V-neck Sleeveless Pencil Dress	Apparel	5	1	1	N	Y	Floral retro bloom in love	Beautiful, perfect dress. A very light and stretchy one, perfect for tropical weather. Just love it &#60;3	2015-08-31
US	37777091	R2IQVEC3FGGHO7	B013DR1CJO	802800920	Camellias Steel Boned Waist Training Corset Shaper Weight Loss Waist Reducer	Apparel	4	4	4	N	Y	Good quality for the price	Great price, great quality. It fit well, although the picture is misleading. It appeared the corset had a garter attachment, but it doesn't. I was disappointed about that. I'm also going to replace the ribbon in the back.  I would buy this brand again.	2015-08-29
US	13659724	R3CZTTN7GD0TNA	B013DQZT80	270315728	ZHBtshirt Custom All Time Low Men's T-shrits, DIY All Time Low 100% Cotton Crew Neck T-Shirt	Apparel	1	0	0	N	N	I suggest you remove this product immediately! The illustration ...	I suggest you remove this product immediately! The illustration you are using is my own and you are breaching copyright by using the image without permission, which you as a seller should know about!! Remove the item before I go further!<br />Thank you!	2015-08-30
